,sobject_id
513573,160108003101360
513666,160108003601123
513669,160108003601127
513676,160108003601137
513770,160108003601343
513817,160109002001019
513842,160109002001049
513847,160109002001055
513907,160109002001127
513909,160109002001129
513918,160109002001138
513928,160109002001151
513936,160109002001159
513941,160109002001165
513942,160109002001166
513943,160109002001167
513962,160109002001191
513969,160109002001198
514050,160109002001290
514057,160109002001299
514061,160109002001307
514108,160109002001368
514123,160109002001386
514126,160109002001389
514139,160109002501020
514141,160109002501032
514144,160109002501179
514154,160109002501395
514234,160109002701102
514244,160109002701116
514262,160109002701147
514265,160109002701151
514289,160109002701177
514292,160109002701182
514295,160109002701185
514299,160109002701190
514309,160109002701202
514311,160109002701204
514315,160109002701208
514345,160109002701259
514375,160109002701295
514403,160109002701333
514416,160109002701354
514457,160109003301003
514475,160109003301024
514546,160109003301112
514576,160109003301156
514597,160109003301178
514674,160109003301268
514676,160109003301271
514743,160109003301359
514783,160109003801002
514784,160109003801005
514851,160109003801148
514872,160109003801199
514981,160110001601001
515030,160110001601059
515038,160110001601069
515047,160110001601078
515072,160110001601107
515093,160110001601134
515095,160110001601137
515101,160110001601144
515104,160110001601147
515105,160110001601149
515110,160110001601156
515115,160110001601163
515117,160110001601165
515122,160110001601172
515128,160110001601180
515130,160110001601182
515132,160110001601185
515231,160110001601301
515232,160110001601302
515234,160110001601305
515235,160110001601307
515239,160110001601311
515241,160110001601313
515243,160110001601315
515253,160110001601327
515256,160110001601330
515266,160110001601343
515269,160110001601346
515271,160110001601348
515307,160110001601394
515331,160110002101029
515336,160110002101037
515354,160110002101068
515396,160110002101142
515474,160110002101298
515540,160110002601008
515546,160110002601017
515587,160110002601069
515629,160110002601116
515655,160110002601145
515713,160110002601210
515733,160110002601235
515751,160110002601257
515780,160110002601287
515785,160110002601292
515870,160110002601395
515888,160110003101019
515966,160110003101109
515989,160110003101151
516076,160110003101284
516095,160110003101310
516100,160110003101315
516101,160110003101316
516103,160110003101319
516104,160110003101320
516105,160110003101321
516107,160110003101326
516112,160110003101332
516130,160110003101360
516155,160110003101390
516200,160110003601046
516235,160110003601090
516338,160110003601207
516396,160110003601274
516403,160110003601282
516482,160110003601378
516487,160110003601383
516541,160111001601049
516650,160111001601186
516666,160111001601210
516703,160111001601259
516724,160111001601283
516726,160111001601285
516727,160111001601286
516732,160111001601295
516737,160111001601302
516750,160111001601316
516752,160111001601319
516754,160111001601323
516755,160111001601324
516757,160111001601326
516758,160111001601327
516759,160111001601328
516767,160111001601341
516770,160111001601344
516775,160111001601352
516805,160111001601387
516914,160111002101177
516920,160111002101186
517059,160111002601037
517073,160111002601053
517077,160111002601057
517126,160111002601114
517133,160111002601121
517151,160111002601140
517153,160111002601142
517165,160111002601157
517185,160111002601180
517198,160111002601195
517265,160111002601273
517293,160111002601317
517295,160111002601319
517296,160111002601322
517308,160111002601347
517369,160112001601040
517383,160112001601065
517401,160112001601109
517413,160112001601127
517417,160112001601131
517450,160112001601182
517463,160112001601199
517521,160112001601288
517602,160112002301007
517635,160112002301046
517732,160112002301201
517766,160112002301241
517782,160112002301260
517821,160112002301313
517822,160112002301314
517826,160112002301321
517891,160112002901008
517902,160112002901021
517907,160112002901029
517949,160112002901083
518003,160112002901152
518034,160112002901190
518047,160112002901204
518051,160112002901208
518089,160112002901254
518099,160112002901265
518120,160112002901290
518124,160112002901294
518138,160112002901311
518153,160112002901328
518154,160112002901330
518165,160112002901344
518241,160113001601034
518300,160113001601109
518330,160113001601146
518340,160113001601159
518342,160113001601161
518352,160113001601173
518354,160113001601175
518359,160113001601180
518373,160113001601196
518417,160113001601254
518460,160113001601316
518462,160113001601318
518465,160113001601321
518473,160113001601331
518540,160113002101017
518560,160113002101047
518561,160113002101049
518577,160113002101074
518608,160113002101141
518618,160113002101159
518622,160113002101165
518635,160113002101181
518637,160113002101185
518656,160113002101223
518673,160113002101244
518689,160113002101276
518702,160113002101318
518715,160113002101360
518760,160113002901287
518764,160113002901394
518798,160123001601036
518816,160123001601056
518830,160123001601073
518833,160123001601076
518836,160123001601079
518848,160123001601091
518852,160123001601096
518870,160123001601120
518921,160123001601184
519011,160123001601289
519404,160123002101363
519448,160123002601011
519449,160123002601012
519650,160123002601242
519672,160123002601266
519755,160123002601362
520019,160124002601040
520033,160124002601061
520127,160124002601172
520154,160124002601203
520216,160124002601295
520223,160124002601306
520235,160124002601325
520314,160124003101035
520320,160124003101047
520413,160325003201355
520441,160325003201385
520481,160325003701033
520494,160325003701046
520504,160325003701057
520579,160325003701149
520616,160325003701192
520675,160325003701261
520721,160325003701315
520725,160325003701320
520883,160325004201102
520914,160325004201139
520918,160325004201144
520999,160325004201234
521109,160325004201360
521301,160325004701181
521405,160325004701293
521462,160325004701357
521499,160326000101001
521706,160326000101240
521784,160326000101322
521831,160326000101383
522075,160326000601261
522104,160326000601295
522113,160326000601305
522115,160326000601307
522117,160326000601309
522123,160326000601315
522125,160326000601318
522134,160326000601329
522135,160326000601330
522137,160326000601332
522145,160326000601343
522146,160326000601344
522148,160326000601346
522150,160326000601348
522152,160326000601351
522158,160326000601361
522168,160326000601374
522241,160326001101060
522317,160326001101145
522319,160326001101147
522346,160326001101181
522439,160326001101284
522440,160326001101286
522657,160326001601134
522674,160326001601155
522761,160326001601253
522818,160326001601319
522904,160326002101016
522958,160326002101088
523073,160326002101218
523154,160326002101307
523195,160326002101351
523272,160327002601046
523462,160327002601348
523562,160327003101089
523616,160327003101149
523712,160327003101258
523752,160327003101304
523849,160327003601008
523989,160327003601164
524001,160327003601179
524182,160327003601394
524384,160327004101224
524473,160327004101324
524585,160327004601048
524606,160327004601072
524633,160327004601103
524913,160327005101024
524918,160327005101030
524944,160327005101061
525001,160327005101134
525107,160327005101253
525144,160327005101301
525146,160327005101303
525148,160327005101305
525177,160327005101337
525201,160327005101365
525258,160327005601026
525326,160327005601106
525393,150103003501008
525425,150103003501044
525437,150103003501058
525509,150103003501136
525517,150103003501145
525583,150103003501221
525614,150103003501254
525625,150103003501266
525629,150103003501270
525643,150103003501284
525672,150103003501319
525760,150103004001030
525766,150103004001041
525812,150103004001098
525837,150103004001128
525852,150103004001146
525859,150103004001157
525958,150103004001271
525960,150103004001273
525966,150103004001279
525968,150103004001281
526006,150103004001321
526050,150103004001373
526213,150103004501153
526247,150103004501195
526267,150103004501221
526405,150103004501377
526414,150103004501386
526476,150103005001065
526555,150103005001158
526621,150103005001232
526659,150103005001273
526660,150103005001274
526674,150103005001288
526690,150103005001305
526787,150105002201012
526788,150105002201013
526798,150105002201023
526879,150105002201119
526941,150105002201198
526952,150105002201211
526960,150105002201221
526999,150105002201271
527140,150105002801024
527160,150105002801046
527318,150105002801233
527336,150105002801255
527476,150106002201024
527479,150106002201047
527903,150106002701102
527906,150106002701105
527939,150106002701147
527956,150106002701170
527982,150106002701203
527985,150106002701206
528047,150106002701276
528074,150106002701307
528075,150106002701308
528086,150106002701319
528089,150106002701322
528096,150106002701329
528098,150106002701331
528357,150106003201311
528365,150106003201322
528484,150106003701074
528531,150106003701124
528544,150106003701141
528597,150106003701205
528672,150106003701288
528700,150106003701321
528712,150106003701334
528733,150106003701356
528814,150106004101049
528826,150106004101066
528838,150106004101081
528850,150106004101093
